Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Dealer_Region,Cluster,PCA1,PCA2
Male,1005000,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41501,38701-8047,Hardtop,Greenville,0,0.7559352799856836,0.1987795193809614
Male,13500,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,78758-7841,Hardtop,Austin,1,-0.6643331421917151,-0.06231085112724033
Male,2850000,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,45000,38701-8047,Passenger,Greenville,0,0.7356392657804727,0.53039628041272
Male,13500,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,99301-3882,SUV,Pasco,1,-0.6587100464548131,-0.05693969310918856
Male,13500,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,53546-9427,Sedan,Janesville,1,-0.6612752664433219,-0.06707168850807332
Male,13500,Plymouth,Prowler,Overhead Camshaft,Manual,Red,71000,78758-7841,Hatchback,Austin,0,0.75736733510852,-0.07064581743511911
Male,600000,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Red,39000,06457-3834,Hardtop,Middletown,1,-0.6385813841594606,0.1608190982531128
Male,1651000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21100,60504-7114,Hatchback,Aurora,1,-0.6722871433908545,0.440601370282651
Male,770000,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Red,19000,38701-8047,Passenger,Greenville,1,-0.6418997992788514,0.1722923843493298
Male,1040000,Chevrolet,Lumina,Overhead Camshaft,Manual,Red,12000,99301-3882,Passenger,Pasco,0,0.7637891004502377,0.19806811215734577
Male,1190000,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Red,31000,85257-3102,Hatchback,Pasco,1,-0.6357169002012804,0.4026017113482565
Male,534000,Dodge,Intrepid,DoubleÂ Overhead Camshaft,Auto,Red,31000,78758-7841,Sedan,Janesville,1,-0.6611292610343033,0.15664766175702205
Male,1425000,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Black,61500,53546-9427,Hatchback,Scottsdale,1,-0.6563481528209867,0.43426589985831443
Male,650000,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,85257-3102,SUV,Austin,0,0.7712194277443589,0.1792360087111573
Male,13500,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,78758-7841,Sedan,Janesville,1,-0.684125369897543,-0.05784787686744852
Male,475000,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,19000,06457-3834,Hatchback,Scottsdale,1,-0.6763207644961063,0.15407089700173104
Female,742000,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Sedan,Janesville,0,0.7415580006279598,-0.7179100833899179
Male,13500,Mercedes-B,M-Class,DoubleÂ Overhead Camshaft,Auto,Black,18000,99301-3882,Hardtop,Pasco,1,-0.652515602657819,-0.047155471409939365
Male,1165000,Saturn,LW,Overhead Camshaft,Manual,Red,49501,60504-7114,Hatchback,Aurora,0,0.7452284375211531,0.3948405559880699
Male,1270000,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,24001,38701-8047,Hatchback,Greenville,0,0.7693734920024144,0.39697200775352404
Male,1820000,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Hatchback,Middletown,0,0.7810055599911159,0.446170585224265
Male,1620000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,25000,60504-7114,Hatchback,Aurora,0,0.7421427815039452,0.4274987740365537
Male,1000000,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Sedan,Greenville,1,-0.6536361817151484,0.20538171560766205
Male,13500,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,99301-3882,Sedan,Pasco,1,-0.6756174673845795,-0.0584188232225018
Male,2600000,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,19000,99301-3882,Hatchback,Pasco,1,-0.6811971480398362,0.5143739710096014
Male,13500,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,53546-9427,Hatchback,Janesville,1,-0.6488825848651113,-0.06559932674806934
Male,672000,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21001,85257-3102,Hardtop,Austin,1,-0.6573699714061855,0.18731073100610485
Male,13500,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,22000,78758-7841,Hatchback,Austin,1,-0.6699344424010523,-0.07303220735890759
Male,1120000,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,53546-9427,Hatchback,Janesville,0,0.7257242769302319,0.21892370741111256
Male,886000,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,85257-3102,Passenger,Scottsdale,1,-0.6709796781866981,0.20109490337639135
Male,601000,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000,78758-7841,SUV,Austin,0,0.7441809885854918,0.17517515083234736
Male,13500,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,06457-3834,SUV,Middletown,0,0.731232728248491,-0.06838316458996407
Male,1402500,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21250,60504-7114,Hardtop,Aurora,1,-0.6478099702585085,0.4142787491371406
Male,13500,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Red,16000,53546-9427,SUV,Middletown,1,-0.6772352713560621,-0.07458778558286827
Male,13500,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,49000,85257-3102,Hatchback,Aurora,1,-0.6899305803988857,-0.05013109675615568
Male,856000,Volvo,S70,Overhead Camshaft,Manual,Pale White,24000,53546-9427,Hardtop,Janesville,0,0.7624251867811018,0.19122133731623703
Male,742500,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19501,53546-9427,Sedan,Janesville,1,-0.6909786706214996,0.1715905385663421
Male,920000,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Red,31001,85257-3102,Hatchback,Scottsdale,1,-0.6407516849723753,0.1930658270744987
Female,425000,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,53546-9427,SUV,Janesville,0,0.7610336515341913,-0.7358302813798627
Male,2325000,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,16500,38701-8047,Hardtop,Greenville,1,-0.6455022687401362,0.4974496578988201
Male,13500,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Red,19001,78758-7841,Hardtop,Austin,1,-0.6562534452065628,-0.07164556136684064
Male,1100000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Red,69000,60504-7114,Sedan,Aurora,1,-0.7040441938422688,0.20086632891689904
Male,810000,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000,60504-7114,SUV,Aurora,1,-0.6479934077545039,0.18918486659446798
Male,13500,Audi,A8,Overhead Camshaft,Manual,Black,44000,38701-8047,Passenger,Greenville,0,0.7319484908766278,-0.06300630747184388
Male,13500,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Red,31000,06457-3834,Passenger,Pasco,1,-0.6575554122589988,-0.07557904767722834
Female,13500,Saturn,LW,Overhead Camshaft,Manual,Red,49000,60504-7114,Hatchback,Janesville,0,0.7458321373950045,-0.96662812564523
Male,13500,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49001,78758-7841,SUV,Austin,0,0.7396053138626897,-0.0576786236426996
Female,1100000,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,18001,06457-3834,Hatchback,Middletown,2,-0.6921425077580581,-0.6782194148315412
Male,1307000,Dodge,Dakota,Overhead Camshaft,Manual,Red,12700,38701-8047,Sedan,Greenville,0,0.7416892257433727,0.39710898883230694
Male,1010000,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,99301-3882,SUV,Pasco,1,-0.6609558838177899,0.20750731265310662
Male,702000,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,53546-9427,SUV,Janesville,1,-0.6575716045512796,0.18575425577046412
Male,813000,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39000,85257-3102,Sedan,Scottsdale,1,-0.6718360230079736,0.20016578964474552
Male,1275000,Toyota,Tacoma,Overhead Camshaft,Manual,Black,36501,85257-3102,Hardtop,Scottsdale,0,0.7611367699482494,0.4285185518269008
Male,620000,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,28000,06457-3834,SUV,Middletown,0,0.7381813430442763,0.16450051318260428
Female,13500,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41000,60504-7114,SUV,Aurora,2,-0.6389170750533882,-0.9724736694676954
Male,1040000,Lexus,GS300,Overhead Camshaft,Manual,Red,17000,38701-8047,Passenger,Greenville,0,0.7512468123141447,0.19006927457657619
Male,676000,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000,99301-3882,Hatchback,Pasco,0,0.7727058889543978,0.18181526043237994
Male,1002000,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Black,26200,53546-9427,Sedan,Janesville,1,-0.7026365315399627,0.20974540716658807
Male,1175000,Ford,F-Series,Overhead Camshaft,Manual,Black,22500,85257-3102,Passenger,Scottsdale,0,0.7425208552382128,0.41524271234912513
Male,13500,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,27001,38701-8047,Passenger,Greenville,0,0.7406701170054677,-0.06949225502439138
Male,2550000,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Red,24001,99301-3882,Passenger,Pasco,1,-0.6869723528838519,0.5098372332342449
Male,1190000,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,12001,85257-3102,SUV,Scottsdale,1,-0.66683749215058,0.4047016481473197
Male,1880000,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Red,35001,53546-9427,Hardtop,Janesville,1,-0.66810017286702,0.4545293414723317
Female,400000,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,06457-3834,Sedan,Middletown,0,0.745458420721065,-0.747809191316254
Male,13500,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,60504-7114,Hatchback,Aurora,1,-0.6367941831160033,-0.06720568602781485
Male,945000,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,31000,99301-3882,Passenger,Pasco,0,0.7504585549461789,0.19155982414253225
Male,500000,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,53546-9427,Passenger,Janesville,1,-0.6499329005445132,0.1633136961879489
Male,747500,Ford,F-Series,Overhead Camshaft,Manual,Black,22500,85257-3102,Passenger,Scottsdale,0,0.745240013258057,0.19263429384327213
Male,420000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,78758-7841,SUV,Austin,1,-0.6882139492040521,0.16335308643283453
Male,460000,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,06457-3834,SUV,Middletown,1,-0.6606131838383562,0.15755433115847528
Male,1340000,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44000,60504-7114,Hatchback,Aurora,0,0.7545622646034766,0.4206718115835417
Male,13500,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,38701-8047,Sedan,Greenville,1,-0.6594311932543885,-0.06109051330705495
Male,755000,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,38701-8047,SUV,Scottsdale,0,0.7680517099155408,0.18620632762619915
Female,13500,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,99301-3882,Sedan,Austin,2,-0.6544342820517025,-0.9587214025914879
Male,602000,Nissan,Maxima,Overhead Camshaft,Manual,Red,29000,53546-9427,Sedan,Middletown,0,0.7486842952814126,0.1592297804574596
Male,13500,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,16000,85257-3102,Passenger,Aurora,1,-0.6611775512770101,-0.06928738846919091
Female,13500,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19000,78758-7841,Hatchback,Pasco,2,-0.6808830105288761,-0.9621849977358915
Female,13500,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44000,06457-3834,Hatchback,Janesville,0,0.7556129818992348,-0.9585002188869239
Male,1005800,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,71580,60504-7114,Passenger,Scottsdale,0,0.7203192834426666,0.19763997077569773
Female,13500,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,21000,78758-7841,Hatchback,Austin,0,0.7703265806110928,-0.9719717337375811
Male,805000,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41000,53546-9427,SUV,Janesville,1,-0.6369342155850582,0.1755768446584114
Male,880000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,85257-3102,Passenger,Scottsdale,1,-0.6720007381411981,0.20904412732076505
Male,1100000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,78758-7841,Passenger,Austin,1,-0.6715400944621837,0.2123657830429475
Male,13500,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20001,06457-3834,SUV,Middletown,0,0.7703552453313167,-0.06349938934784194
Male,1085000,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19501,60504-7114,SUV,Aurora,1,-0.6715270973152156,0.21159463338411588
Female,1325000,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27501,38701-8047,SUV,Greenville,0,0.7347059862809275,-0.4880371110371165
Male,920000,Subaru,Outback,Overhead Camshaft,Manual,Red,49000,99301-3882,SUV,Pasco,0,0.7470583383329221,0.19328624523365012
Male,1050000,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45000,53546-9427,Passenger,Janesville,1,-0.6606180272861821,0.21085276518274965
Male,1560000,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,85257-3102,Passenger,Scottsdale,0,0.7629425828042964,0.436898660033602
Female,1000000,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,Sedan,Austin,2,-0.6906520783650848,-0.6974454415493526
Male,800000,Volvo,S40,Overhead Camshaft,Manual,Black,36000,06457-3834,Sedan,Middletown,0,0.7452669878342384,0.18987390917374225
Male,722000,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,15000,60504-7114,Hatchback,Aurora,1,-0.673675022078233,0.172147964100412
Male,930000,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,38701-8047,Hatchback,Greenville,1,-0.64608698381287,0.19319032944352776
Female,780000,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,99301-3882,Passenger,Pasco,0,0.7526904790612357,-0.6972775080983055
Male,921000,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21000,53546-9427,Hatchback,Janesville,0,0.7700396005209516,0.191129111623759
Male,1035000,Dodge,Caravan,Overhead Camshaft,Manual,Red,24500,85257-3102,Hatchback,Austin,0,0.7445356267193257,0.1946840709731701
Male,13500,Acura,RL,Overhead Camshaft,Manual,Red,17000,78758-7841,SUV,Austin,0,0.7744138183857865,-0.07869550401181635
Male,1365000,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23500,06457-3834,Sedan,Middletown,1,-0.7045152924897682,0.4248032459981679
Female,800000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Red,45000,60504-7114,SUV,Aurora,2,-0.6757492957321819,-0.7221233725596555
Male,875000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,38701-8047,Hatchback,Greenville,1,-0.6519676427412116,0.18792026159058173
Male,880000,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21000,99301-3882,SUV,Pasco,0,0.7726023796880268,0.18595544964970734
Male,1150000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15000,53546-9427,Sedan,Janesville,1,-0.6785436806897982,0.3926373480947304
Male,774000,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,12000,85257-3102,SUV,Scottsdale,1,-0.664127802212525,0.18297358577779987
Male,545000,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Red,21001,85257-3102,Hardtop,Scottsdale,1,-0.6427636648937384,0.16462274294727042
Female,885000,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,06457-3834,Sedan,Middletown,2,-0.6872126977416395,-0.7077660060219433
Male,13500,Ford,Mustang,Overhead Camshaft,Manual,Red,43000,60504-7114,Hatchback,Aurora,0,0.7665123504428359,-0.07652537478476673
Male,327000,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,38701-8047,Sedan,Greenville,1,-0.6620546926669315,0.1527904750303133
Male,1465000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45500,99301-3882,Hardtop,Pasco,1,-0.6623001040481195,0.44523219783750334
Male,2185000,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18500,53546-9427,Sedan,Janesville,1,-0.6904984201903701,0.4852918738212546
Male,13500,Subaru,Forester,Overhead Camshaft,Manual,Red,26001,85257-3102,Hardtop,Scottsdale,0,0.750399057477616,-0.06448500859802186
Female,605000,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,78758-7841,Hatchback,Austin,2,-0.6552551471296237,-0.7245182350629649
Male,13500,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,06457-3834,Hatchback,Middletown,1,-0.6556412258937953,-0.0631363471830747
Female,706000,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,60504-7114,Sedan,Aurora,0,0.7551674193696636,-0.7303633978759689
Male,2309000,Volvo,V40,DoubleÂ Overhead Camshaft,Auto,Pale White,18900,38701-8047,SUV,Greenville,1,-0.6532139396073398,0.48952943231825263
Male,2725000,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22501,60504-7114,Hardtop,Aurora,1,-0.6761458408292256,0.5166377192913287
Male,900000,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,53546-9427,SUV,Janesville,0,0.72601361318521,0.19789594853922354
Male,1625000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,12500,85257-3102,Hatchback,Scottsdale,0,0.7438515257889731,0.4357213210691042
Male,906000,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45000,78758-7841,Passenger,Austin,1,-0.6606588667594451,0.2008846889638094
Male,1100000,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Passenger,Middletown,0,0.7735349082286032,0.20330361947861708
Male,13500,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Red,35000,60504-7114,Sedan,Aurora,1,-0.6946790777636371,-0.07311104018331105
Male,13500,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,38701-8047,Hatchback,Greenville,0,0.728284705181105,-0.05781073595616271
Male,720000,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,85257-3102,Hardtop,Austin,1,-0.6504545053843466,0.18380125434830585
Male,13500,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,53546-9427,Hatchback,Janesville,1,-0.6627393690167582,-0.06289413841702984
Male,1665000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45501,60504-7114,Hardtop,Aurora,1,-0.6618290869957011,0.4516442206237128
Male,1100000,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27001,53546-9427,Hardtop,Janesville,1,-0.6751455019423921,0.21629961106668794
Male,1400000,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,06457-3834,Passenger,Middletown,0,0.7599196651397115,0.41415170101235055
Male,1475000,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16501,99301-3882,Hardtop,Pasco,0,0.7663485377926018,0.4396235662280221
Male,700000,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000,38701-8047,Hatchback,Greenville,0,0.7569632514433338,0.175354842251648
Male,13500,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Red,35000,99301-3882,Sedan,Pasco,1,-0.6953180986241275,-0.06421173945116465
Male,13500,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,22000,53546-9427,Sedan,Janesville,1,-0.6511886281365651,-0.05784789731760498
Male,13500,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,38701-8047,Hardtop,Greenville,0,0.743331221505297,-0.057539860262946
Male,700000,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,53546-9427,SUV,Janesville,1,-0.6709621870251717,0.17857669220478845
Male,627000,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,85257-3102,Hatchback,Scottsdale,1,-0.6822682177602769,0.18152368627741766
Male,13500,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,Sedan,Austin,1,-0.6360998133299542,-0.06736429337769878
Male,13500,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Red,14000,53546-9427,Sedan,Janesville,1,-0.6719416564453173,-0.07541059833326635
Male,360000,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000,85257-3102,Hatchback,Scottsdale,0,0.7565286924844283,0.15875298833788642
Male,1190000,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,85257-3102,Hardtop,Scottsdale,1,-0.6728686613799705,0.42425640854770075
Male,533000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,06457-3834,SUV,Middletown,1,-0.6840350346974483,0.1606207371324324
Male,800000,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22000,85257-3102,Hardtop,Scottsdale,1,-0.6726372731716961,0.18773605897244106
Male,13500,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Red,15000,38701-8047,Hatchback,Greenville,1,-0.6698125940105631,-0.07426681070438756
Male,1220000,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39000,99301-3882,Sedan,Pasco,1,-0.6545279588734565,0.4057035362438284
Male,500000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,25000,53546-9427,Sedan,Janesville,0,0.7637842067718035,0.15032308961666363
Male,1600000,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,15000,38701-8047,Hardtop,Greenville,1,-0.6382732445890175,0.42550919703907364
Female,510000,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,78758-7841,Hatchback,Austin,2,-0.6677915278570576,-0.7235549020045373
Male,910000,Toyota,Corolla,Overhead Camshaft,Manual,Red,14000,06457-3834,Passenger,Middletown,0,0.7368610610289075,0.182856394981479
